note_id,card_id,tags_list,pressed,deck,review_time_s,review_datetime
1724420992018,1724420992018,,3,02_exam,3.62,2024-10-25T15:59:42Z
1724420992018,1724420992018,,3,02_exam,3.67,2024-11-05T16:20:30Z
1724420992018,1724420992018,,3,02_exam,6.22,2024-12-04T15:42:02Z
1724420992018,1724420992018,,3,02_exam,40.26,2025-01-03T19:42:47Z
1724420997398,1724420997398,,3,02_exam,15.08,2024-10-18T10:03:40Z
1724420997398,1724420997398,,3,02_exam,50.27,2024-10-26T08:57:55Z
1724420997398,1724420997398,,3,02_exam,4.77,2024-11-11T15:23:13Z
1724420997398,1724420997398,,3,02_exam,8.27,2024-12-10T16:36:02Z
1724420997398,1724420997398,,3,02_exam,8,2025-01-09T17:45:07Z
1724420999134,1724420999134,,3,02_exam,21.53,2024-10-17T15:33:31Z
1724420999134,1724420999134,,3,02_exam,19.34,2024-10-20T18:21:51Z
1724420999134,1724420999134,,3,02_exam,18.44,2024-11-08T11:56:54Z
1724420999134,1724420999134,,3,02_exam,13.47,2024-12-05T16:04:31Z
1724420999134,1724420999134,,3,02_exam,4.73,2025-01-05T13:53:22Z
1724421005469,1724421005469,,3,02_exam,2.45,2024-11-11T16:43:56Z
1724421005469,1724421005469,,3,02_exam,3.4,2024-11-16T19:19:43Z
1724421005469,1724421005469,,3,02_exam,2.62,2024-12-02T16:26:09Z
1724421005469,1724421005469,,3,02_exam,12,2024-12-31T18:10:38Z
1724421007968,1724421007968,,3,02_exam,4.35,2024-10-24T16:37:15Z
1724421007968,1724421007968,,3,02_exam,4.31,2024-10-29T16:45:38Z
1724421007968,1724421007968,,3,02_exam,12.12,2024-11-10T21:27:30Z
1724421007968,1724421007968,,3,02_exam,11.19,2024-12-08T21:00:59Z
1724421007968,1724421007968,,3,02_exam,15.81,2025-01-07T19:22:05Z
1724421009511,1724421009511,,1,02_exam,8.68,2024-12-10T17:34:31Z
1724421009511,1724421009511,,3,02_exam,8.31,2024-12-10T17:52:50Z
1724421009511,1724421009511,,3,02_exam,7.82,2024-12-11T16:47:57Z
1724421009511,1724421009511,,3,02_exam,5.24,2024-12-14T19:42:12Z
1724421009511,1724421009511,,3,02_exam,4.42,2024-12-24T16:10:58Z
1724421009511,1724421009511,,3,02_exam,33.48,2025-01-17T17:16:42Z
1724421011604,1724421011604,,3,02_exam,7.24,2024-10-24T16:20:29Z
1724421011604,1724421011604,,3,02_exam,8.15,2024-10-29T16:46:01Z
1724421011604,1724421011604,,3,02_exam,4.71,2024-11-11T15:13:16Z
1724421011604,1724421011604,,3,02_exam,3.3,2024-12-08T21:26:34Z
1724421011604,1724421011604,,3,02_exam,5.49,2025-01-07T18:28:04Z
1724421024489,1724421024489,,3,02_exam,1.5,2024-10-28T18:03:19Z
1724421024489,1724421024489,,2,02_exam,1,2024-10-31T16:04:46Z
1724421024489,1724421024489,,3,02_exam,4.54,2024-11-06T20:42:44Z
1724421024489,1724421024489,,3,02_exam,9.38,2024-11-18T16:49:39Z
1724421024489,1724421024489,,3,02_exam,13.45,2024-12-18T17:46:38Z
1724421024489,1724421024489,,3,02_exam,6.51,2025-01-17T19:24:44Z
1724421032458,1724421032458,,3,02_exam,8.21,2024-12-11T17:43:31Z
1724421032458,1724421032458,,3,02_exam,4.37,2024-12-16T18:15:08Z
1724421032458,1724421032458,,3,02_exam,5.1,2025-01-06T11:41:14Z
1724421033406,1724421033406,,3,02_exam,18.72,2024-12-05T15:33:54Z
1724421033406,1724421033406,,3,02_exam,22.89,2024-12-09T17:51:31Z
1724421033406,1724421033406,,3,02_exam,7.23,2024-12-25T11:19:33Z
1724421033406,1724421033406,,3,02_exam,10.47,2025-01-24T11:05:58Z
1724421035336,1724421035336,,1,02_exam,70,2024-12-13T16:45:15Z
1724421035336,1724421035336,,3,02_exam,4.63,2024-12-13T17:03:57Z
1724421035336,1724421035336,,3,02_exam,31.03,2024-12-14T20:28:12Z
1724421035336,1724421035336,,3,02_exam,6.85,2024-12-17T17:56:03Z
1724421035336,1724421035336,,3,02_exam,13.93,2024-12-24T16:22:31Z
1724421035336,1724421035336,,3,02_exam,7.41,2025-01-11T09:38:48Z
1724421036371,1724421036371,,1,02_exam,6.51,2024-12-11T17:25:58Z
1724421036371,1724421036371,,3,02_exam,4.71,2024-12-11T17:44:46Z
1724421036371,1724421036371,,1,02_exam,6.65,2024-12-12T15:56:46Z
1724421036371,1724421036371,,3,02_exam,3.26,2024-12-12T16:14:51Z
1724421036371,1724421036371,,3,02_exam,6.98,2024-12-13T15:20:14Z
1724421036371,1724421036371,,3,02_exam,8.87,2024-12-15T19:44:57Z
1724421036371,1724421036371,,1,02_exam,8.91,2024-12-17T18:10:12Z
1724421036371,1724421036371,,3,02_exam,3.84,2024-12-17T18:27:26Z
1724421036371,1724421036371,,3,02_exam,5.38,2024-12-18T17:50:16Z
1724421036371,1724421036371,,3,02_exam,5.21,2024-12-20T12:04:33Z
1724421036371,1724421036371,,3,02_exam,6.26,2024-12-22T08:48:35Z
1724421036371,1724421036371,,3,02_exam,7.64,2024-12-26T10:44:35Z
1724421036371,1724421036371,,3,02_exam,4.87,2024-12-31T17:55:34Z
1724421036371,1724421036371,,3,02_exam,7.66,2025-01-07T18:14:27Z
1724421036371,1724421036371,,3,02_exam,6.23,2025-01-20T13:54:29Z
1724421038775,1724421038775,,3,02_exam,3.47,2024-10-22T15:55:39Z
1724421038775,1724421038775,,3,02_exam,2.78,2024-10-26T16:15:44Z
1724421038775,1724421038775,,3,02_exam,3.28,2024-11-07T11:26:40Z
1724421038775,1724421038775,,3,02_exam,0.7,2024-12-05T16:06:50Z
1724421038775,1724421038775,,1,02_exam,13.38,2025-01-04T16:45:29Z
1724421038775,1724421038775,,3,02_exam,2.46,2025-01-04T17:05:11Z
1724421038775,1724421038775,,3,02_exam,4.88,2025-01-08T17:24:40Z
1724421038775,1724421038775,,3,02_exam,4.68,2025-01-19T17:56:43Z
1724421040052,1724421040053,,1,02_exam,12.29,2024-11-11T16:17:11Z
1724421040052,1724421040053,,3,02_exam,7.13,2024-11-11T16:33:05Z
1724421040052,1724421040053,,3,02_exam,3.71,2024-11-12T17:11:16Z
1724421040052,1724421040053,,3,02_exam,4.43,2024-11-14T16:50:53Z
1724421040052,1724421040053,,3,02_exam,3.18,2024-11-21T16:42:27Z
1724421040052,1724421040053,,1,02_exam,8.71,2024-12-11T16:56:16Z
1724421040052,1724421040053,,3,02_exam,2.61,2024-12-11T17:12:31Z
1724421040052,1724421040053,,3,02_exam,6.71,2024-12-13T15:53:15Z
1724421040052,1724421040053,,3,02_exam,4.65,2024-12-17T18:17:38Z
1724421040052,1724421040053,,3,02_exam,4.9,2024-12-25T12:32:09Z
1724421040052,1724421040053,,3,02_exam,4.5,2024-12-25T17:56:09Z
1724421040052,1724421040053,,3,02_exam,3.54,2025-01-09T17:44:46Z
1724421042383,1724421042384,,1,02_exam,14.36,2024-11-12T17:42:10Z
1724421042383,1724421042384,,3,02_exam,4.38,2024-11-12T18:09:15Z
1724421042383,1724421042384,,3,02_exam,4.74,2024-11-13T17:12:21Z
1724421042383,1724421042384,,3,02_exam,3.92,2024-11-21T16:38:35Z
1724421042383,1724421042384,,3,02_exam,4.04,2024-12-06T21:20:10Z
1724421042383,1724421042384,,3,02_exam,4.04,2025-01-04T19:48:37Z
1724421043503,1724421043503,,3,02_exam,8.93,2024-11-11T15:58:21Z
1724421043503,1724421043503,,3,02_exam,10.05,2024-11-15T16:43:54Z
1724421043503,1724421043503,,1,02_exam,11.15,2024-12-04T15:49:23Z
1724421043503,1724421043503,,3,02_exam,3.93,2024-12-04T16:07:27Z
1724421043503,1724421043503,,3,02_exam,6.78,2024-12-06T21:08:38Z
1724421043503,1724421043503,,1,02_exam,0.91,2024-12-13T16:15:54Z
1724421043503,1724421043503,,3,02_exam,9.76,2024-12-13T16:34:06Z
1724421043503,1724421043503,,3,02_exam,8.11,2024-12-14T20:16:45Z
1724421043503,1724421043503,,3,02_exam,4.19,2024-12-16T18:09:14Z
1724421043503,1724421043503,,3,02_exam,23.45,2024-12-19T18:02:28Z
1724421043503,1724421043503,,3,02_exam,9.57,2024-12-25T17:59:21Z
1724421043503,1724421043503,,3,02_exam,5.2,2024-12-26T10:46:58Z
1724421043503,1724421043503,,3,02_exam,5.02,2025-01-09T17:28:18Z
1724421045221,1724421045221,,3,02_exam,5.14,2024-11-11T16:37:23Z
1724421045221,1724421045221,,3,02_exam,8.51,2024-11-15T16:27:00Z
1724421045221,1724421045221,,3,02_exam,37.11,2024-11-23T21:58:42Z
1724421045221,1724421045221,,1,02_exam,16.98,2024-12-21T09:09:01Z
1724421045221,1724421045221,,3,02_exam,7.65,2024-12-21T09:26:51Z
1724421045221,1724421045221,,3,02_exam,24.98,2024-12-24T15:11:43Z
1724421045221,1724421045221,,3,02_exam,3.89,2024-12-30T18:45:21Z
1724421045221,1724421045221,,3,02_exam,19.28,2025-01-22T13:55:39Z
1724421074530,1724421074530,,3,02_exam,12.56,2024-10-11T15:38:42Z
1724421074530,1724421074530,,3,02_exam,6.4,2024-10-16T14:18:41Z
1724421074530,1724421074530,,3,02_exam,26.59,2024-10-30T20:46:43Z
1724421074530,1724421074530,,3,02_exam,6.21,2024-11-29T15:59:15Z
1724421074530,1724421074530,,3,02_exam,10.01,2024-12-29T19:00:18Z
1724421075458,1724421075458,,3,02_exam,4.59,2024-10-07T15:29:58Z
1724421075458,1724421075458,,3,02_exam,3.35,2024-10-11T11:35:54Z
1724421075458,1724421075458,,3,02_exam,3.19,2024-10-25T15:42:46Z
1724421075458,1724421075458,,3,02_exam,3.15,2024-11-24T20:06:35Z
1724421075458,1724421075458,,3,02_exam,11.21,2024-12-24T15:21:28Z
1724421075458,1724421075458,,3,02_exam,3.16,2025-01-23T14:29:46Z
1724421081495,1724421081495,,3,02_exam,8.46,2024-10-07T15:06:59Z
1724421081495,1724421081495,,3,02_exam,13.05,2024-10-10T10:36:31Z
1724421081495,1724421081495,,3,02_exam,13.38,2024-10-23T16:27:14Z
1724421081495,1724421081495,,3,02_exam,6.96,2024-11-16T20:46:17Z
1724421081495,1724421081495,,3,02_exam,11.12,2024-12-15T20:51:22Z
1724421081495,1724421081495,,3,02_exam,7.52,2025-01-14T18:17:54Z
1724421083259,1724421083259,,3,02_exam,20.24,2024-10-11T15:59:43Z
1724421083259,1724421083259,,3,02_exam,8.85,2024-10-16T14:12:45Z
1724421083259,1724421083259,,3,02_exam,12.16,2024-11-03T13:00:41Z
1724421083259,1724421083259,,3,02_exam,1.67,2024-12-01T22:13:50Z
1724421083259,1724421083259,,3,02_exam,39.54,2024-12-31T18:21:15Z
1724421083695,1724421083695,,3,02_exam,15.96,2024-10-10T16:32:15Z
1724421083695,1724421083695,,2,02_exam,14.65,2024-10-14T15:01:55Z
1724421083695,1724421083695,,1,02_exam,70,2024-10-22T15:08:09Z
1724421083695,1724421083695,,3,02_exam,18.28,2024-10-22T15:32:20Z
1724421083695,1724421083695,,3,02_exam,4.68,2024-10-23T16:27:19Z
1724421083695,1724421083695,,3,02_exam,4.21,2024-10-25T15:47:36Z
1724421083695,1724421083695,,3,02_exam,14.68,2024-10-29T16:45:30Z
1724421083695,1724421083695,,3,02_exam,4.2,2024-11-07T11:53:31Z
1724421083695,1724421083695,,1,02_exam,3.02,2024-11-23T22:17:37Z
1724421083695,1724421083695,,3,02_exam,3.05,2024-11-23T22:36:56Z
1724421083695,1724421083695,,3,02_exam,10.75,2024-11-25T16:38:29Z
1724421083695,1724421083695,,3,02_exam,4.87,2024-11-29T16:43:04Z
1724421083695,1724421083695,,3,02_exam,4.32,2024-12-06T10:45:15Z
1724421083695,1724421083695,,3,02_exam,32.88,2024-12-13T16:32:19Z
1724421083695,1724421083695,,3,02_exam,7.27,2024-12-23T17:53:03Z
1724421083695,1724421083695,,2,02_exam,5.64,2025-01-12T10:25:08Z
1724421084111,1724421084111,,3,02_exam,10.47,2024-10-11T14:58:48Z
1724421084111,1724421084111,,3,02_exam,5.75,2024-10-16T13:56:02Z
1724421084111,1724421084111,,3,02_exam,6.9,2024-11-01T22:26:42Z
1724421084111,1724421084111,,3,02_exam,15.94,2024-12-01T22:27:36Z
1724421084111,1724421084111,,1,02_exam,31.74,2024-12-31T19:58:00Z
1724421084111,1724421084111,,3,02_exam,44.51,2024-12-31T20:19:37Z
1724421084111,1724421084111,,3,02_exam,16.11,2025-01-05T18:37:33Z
1724421084111,1724421084111,,3,02_exam,8.99,2025-01-21T14:25:32Z
1724421084555,1724421084555,,1,02_exam,8.67,2024-10-13T13:57:07Z
1724421084555,1724421084555,,3,02_exam,7.13,2024-10-13T14:14:42Z
1724421084555,1724421084555,,3,02_exam,5.07,2024-10-14T15:25:20Z
1724421084555,1724421084555,,3,02_exam,5.24,2024-10-16T14:14:22Z
1724421084555,1724421084555,,3,02_exam,7.93,2024-10-23T16:21:09Z
1724421084555,1724421084555,,1,02_exam,1.77,2024-11-03T13:23:22Z
1724421084555,1724421084555,,3,02_exam,8.84,2024-11-03T13:42:20Z
1724421084555,1724421084555,,3,02_exam,7.9,2024-11-04T16:14:00Z
1724421084555,1724421084555,,3,02_exam,2.47,2024-11-06T21:17:36Z
1724421084555,1724421084555,,3,02_exam,5.26,2024-11-10T21:00:37Z
1724421084555,1724421084555,,3,02_exam,4.37,2024-11-18T16:17:15Z
1724421084555,1724421084555,,3,02_exam,5.23,2024-11-29T16:08:27Z
1724421084555,1724421084555,,3,02_exam,5.78,2024-12-19T11:51:28Z
1724421084555,1724421084555,,3,02_exam,6.94,2025-01-16T20:23:59Z
1724421084972,1724421084972,,3,02_exam,9.13,2024-10-10T15:45:46Z
1724421084972,1724421084972,,3,02_exam,3.96,2024-10-13T09:53:05Z
1724421084972,1724421084972,,3,02_exam,8.06,2024-10-25T15:45:44Z
1724421084972,1724421084972,,3,02_exam,20.24,2024-11-15T16:57:44Z
1724421084972,1724421084972,,3,02_exam,22.8,2024-12-14T19:28:05Z
1724421084972,1724421084972,,3,02_exam,4.1,2025-01-13T18:21:07Z
1724421085382,1724421085382,,3,02_exam,10.99,2024-10-10T15:48:01Z
1724421085382,1724421085382,,3,02_exam,17.54,2024-10-14T15:24:32Z
1724421085382,1724421085382,,3,02_exam,8.31,2024-10-27T18:57:48Z
1724421085382,1724421085382,,3,02_exam,21.31,2024-11-21T17:15:31Z
1724421085382,1724421085382,,3,02_exam,44.35,2024-12-21T08:19:55Z
1724421085382,1724421085382,,3,02_exam,7.26,2025-01-20T14:06:48Z
1724421085881,1724421085881,,3,02_exam,14.51,2024-11-25T17:38:49Z
1724421085881,1724421085881,,3,02_exam,6.71,2024-11-28T16:05:52Z
1724421085881,1724421085881,,3,02_exam,9.33,2024-12-10T16:28:29Z
1724421085881,1724421085881,,3,02_exam,8.53,2025-01-09T17:24:45Z
1724421092185,1724421092185,,3,02_exam,2.54,2024-10-14T17:19:33Z
1724421092185,1724421092185,,3,02_exam,3.27,2024-10-17T15:01:54Z
1724421092185,1724421092185,,3,02_exam,4,2024-10-30T20:18:15Z
1724421092185,1724421092185,,3,02_exam,2.15,2024-11-29T16:04:04Z
1724421092185,1724421092185,,3,02_exam,7.56,2024-12-29T19:35:32Z
1724421092994,1724421092994,,3,02_exam,4.74,2024-10-09T14:59:16Z
1724421092994,1724421092994,,3,02_exam,4.27,2024-10-12T11:09:34Z
1724421092994,1724421092994,,3,02_exam,5.37,2024-10-23T16:17:30Z
1724421092994,1724421092994,,3,02_exam,3.82,2024-11-17T18:09:56Z
1724421092994,1724421092994,,1,02_exam,4.8,2024-12-16T18:33:11Z
1724421092994,1724421092994,,3,02_exam,1.94,2024-12-16T19:07:07Z
1724421092994,1724421092994,,3,02_exam,3.83,2024-12-19T11:56:31Z
1724421092994,1724421092994,,3,02_exam,4.51,2024-12-30T21:34:31Z
1724421092994,1724421092994,,3,02_exam,5.08,2025-01-25T09:54:16Z
1724421094334,1724421094334,,3,02_exam,6.56,2024-10-10T16:01:35Z
1724421094334,1724421094334,,3,02_exam,5.51,2024-10-13T09:30:20Z
1724421094334,1724421094334,,3,02_exam,17.09,2024-10-26T14:03:36Z
1724421094334,1724421094334,,3,02_exam,8.66,2024-11-25T16:55:18Z
1724421094334,1724421094334,,3,02_exam,9.81,2024-12-25T11:23:14Z
1724421094334,1724421094334,,3,02_exam,7.51,2025-01-24T11:35:52Z
1724421095866,1724421095866,,3,02_exam,28.65,2024-10-10T15:39:54Z
1724421095866,1724421095866,,3,02_exam,11.1,2024-10-14T15:57:07Z
1724421095866,1724421095866,,3,02_exam,70,2024-10-26T08:48:14Z
1724421095866,1724421095866,,3,02_exam,5.7,2024-11-18T16:50:39Z
1724421095866,1724421095866,,3,02_exam,6.22,2024-12-15T18:32:02Z
1724421095866,1724421095866,,3,02_exam,14.55,2025-01-13T18:12:05Z
1724421097122,1724421097122,,3,02_exam,9.69,2024-10-09T14:18:27Z
1724421097122,1724421097122,,3,02_exam,9.49,2024-10-13T10:04:11Z
1724421097122,1724421097122,,3,02_exam,11.14,2024-10-28T16:39:37Z
1724421097122,1724421097122,,3,02_exam,8.6,2024-11-27T17:15:18Z
1724421097122,1724421097122,,3,02_exam,7.71,2024-12-27T18:05:49Z
1724421097122,1724421097122,,3,02_exam,3,2025-01-25T08:41:36Z
1724421098317,1724421098318,,3,02_exam,18.04,2024-10-11T14:30:37Z
1724421098317,1724421098318,,3,02_exam,6.06,2024-10-14T15:35:02Z
1724421098317,1724421098318,,3,02_exam,4.28,2024-10-27T18:58:23Z
1724421098317,1724421098318,,3,02_exam,3.9,2024-11-21T16:56:30Z
1724421098317,1724421098318,,3,02_exam,3.87,2024-12-18T11:59:05Z
1724421098317,1724421098318,,3,02_exam,15.77,2025-01-16T19:18:35Z
1724421100351,1724421100351,,3,02_exam,10.88,2024-10-07T15:39:08Z
1724421100351,1724421100351,,3,02_exam,12.09,2024-10-10T10:38:31Z
1724421100351,1724421100351,,3,02_exam,7.09,2024-10-23T16:13:49Z
1724421100351,1724421100351,,3,02_exam,9.62,2024-11-20T14:56:33Z
1724421100351,1724421100351,,3,02_exam,2.7,2024-12-17T18:11:00Z
1724421100351,1724421100351,,3,02_exam,15.87,2025-01-15T17:51:00Z
1724421101491,1724421101491,,3,02_exam,13.84,2024-10-14T16:37:05Z
1724421101491,1724421101491,,1,02_exam,5.64,2024-10-19T20:11:17Z
1724421101491,1724421101491,,3,02_exam,5.25,2024-10-19T20:27:26Z
1724421101491,1724421101491,,1,02_exam,9.39,2024-10-21T13:45:51Z
1724421101491,1724421101491,,3,02_exam,8.11,2024-10-21T14:02:30Z
1724421101491,1724421101491,,3,02_exam,9.52,2024-10-22T15:04:07Z
1724421101491,1724421101491,,3,02_exam,7.35,2024-10-24T15:57:21Z
1724421101491,1724421101491,,1,02_exam,1.42,2024-10-26T14:42:24Z
1724421101491,1724421101491,,3,02_exam,3.37,2024-10-26T16:15:27Z
1724421101491,1724421101491,,3,02_exam,5.37,2024-10-27T19:38:35Z
1724421101491,1724421101491,,1,02_exam,10.5,2024-10-29T16:56:42Z
1724421101491,1724421101491,,3,02_exam,0.8,2024-10-29T17:12:26Z
1724421101491,1724421101491,,1,02_exam,8.77,2024-10-30T20:23:52Z
1724421101491,1724421101491,,3,02_exam,4.94,2024-10-30T20:40:28Z
1724421101491,1724421101491,,3,02_exam,21.32,2024-10-31T16:02:33Z
1724421101491,1724421101491,,1,02_exam,7.11,2024-11-02T19:58:05Z
1724421101491,1724421101491,,3,02_exam,5.67,2024-11-02T20:16:07Z
1724421101491,1724421101491,,1,02_exam,1.31,2024-11-03T15:05:23Z
1724421101491,1724421101491,,3,02_exam,12.47,2024-11-03T15:22:25Z
1724421101491,1724421101491,,3,02_exam,5.83,2024-11-04T16:23:30Z
1724421101491,1724421101491,,3,02_exam,5.54,2024-11-06T20:37:45Z
1724421101491,1724421101491,,3,02_exam,8.33,2024-11-08T11:53:28Z
1724421101491,1724421101491,,2,02_exam,6.33,2024-11-10T22:37:17Z
1724421101491,1724421101491,,3,02_exam,5.99,2024-11-12T16:51:05Z
1724421101491,1724421101491,,3,02_exam,4.37,2024-11-16T20:43:44Z
1724421101491,1724421101491,,3,02_exam,33.75,2024-11-22T16:55:48Z
1724421101491,1724421101491,,3,02_exam,19.94,2024-12-02T16:33:23Z
1724421101491,1724421101491,,3,02_exam,11.31,2024-12-16T18:12:45Z
1724421101491,1724421101491,,3,02_exam,20.86,2025-01-07T18:02:18Z
1724421103290,1724421103290,,3,02_exam,22.16,2024-10-14T16:59:56Z
1724421103290,1724421103290,,2,02_exam,8.13,2024-10-18T10:14:50Z
1724421103290,1724421103290,,1,02_exam,9.66,2024-10-28T17:45:05Z
1724421103290,1724421103290,,3,02_exam,5.44,2024-10-28T18:03:16Z
1724421103290,1724421103290,,3,02_exam,6.58,2024-10-29T16:56:17Z
1724421103290,1724421103290,,3,02_exam,7.98,2024-10-31T16:23:56Z
1724421103290,1724421103290,,3,02_exam,8.74,2024-11-04T16:06:58Z
1724421103290,1724421103290,,3,02_exam,9.41,2024-11-10T21:51:54Z
1724421103290,1724421103290,,3,02_exam,16.05,2024-11-23T22:23:14Z
1724421103290,1724421103290,,3,02_exam,9.99,2024-12-23T17:10:12Z
1724421103290,1724421103290,,3,02_exam,1.67,2025-01-22T14:19:27Z
1724421104710,1724421104710,,1,02_exam,44.05,2024-10-14T16:12:49Z
1724421104710,1724421104710,,3,02_exam,6.2,2024-10-14T16:31:41Z
1724421104710,1724421104710,,3,02_exam,19.18,2024-10-15T09:53:58Z
1724421104710,1724421104710,,3,02_exam,14.68,2024-10-18T09:38:45Z
1724421104710,1724421104710,,3,02_exam,18.15,2024-10-25T15:43:09Z
1724421104710,1724421104710,,3,02_exam,10.41,2024-11-05T15:59:00Z
1724421104710,1724421104710,,3,02_exam,11.59,2024-11-23T22:20:43Z
1724421104710,1724421104710,,3,02_exam,10.2,2024-12-22T07:51:31Z
1724421104710,1724421104710,,3,02_exam,18.29,2025-01-21T14:05:23Z
1724421105641,1724421105641,,3,02_exam,21.54,2024-10-15T19:31:26Z
1724421105641,1724421105641,,3,02_exam,6.61,2024-10-20T18:13:50Z
1724421105641,1724421105641,,3,02_exam,38.68,2024-11-10T22:34:31Z
1724421105641,1724421105641,,3,02_exam,6.82,2024-12-09T17:15:17Z
1724421105641,1724421105641,,3,02_exam,6.47,2025-01-08T17:24:46Z
1724421107129,1724421107129,,1,02_exam,12.16,2024-10-14T17:14:45Z
1724421107129,1724421107129,,3,02_exam,11.31,2024-10-14T17:43:07Z
1724421107129,1724421107129,,4,02_exam,1.17,2024-10-15T10:49:27Z
1724421107129,1724421107129,,3,02_exam,6.07,2024-10-19T19:00:40Z
1724421107129,1724421107129,,3,02_exam,8.28,2024-11-04T16:06:31Z
1724421107129,1724421107129,,3,02_exam,4.27,2024-12-03T15:32:19Z
1724421107129,1724421107129,,1,02_exam,8.68,2025-01-02T19:11:06Z
1724421107129,1724421107129,,3,02_exam,3.25,2025-01-02T19:27:34Z
1724421107129,1724421107129,,3,02_exam,8.78,2025-01-05T19:10:39Z
1724421107129,1724421107129,,3,02_exam,3.6,2025-01-14T18:28:41Z
1724421108139,1724421108139,,3,02_exam,8.45,2024-10-07T15:12:01Z
1724421108139,1724421108139,,3,02_exam,11.12,2024-10-12T11:08:57Z
1724421108139,1724421108139,,3,02_exam,7.11,2024-10-29T17:00:42Z
1724421108139,1724421108139,,3,02_exam,11.18,2024-11-27T17:09:27Z
1724421108139,1724421108139,,3,02_exam,7.48,2024-12-27T18:42:51Z
1724421108139,1724421108139,,3,02_exam,10.07,2025-01-25T08:21:45Z
1724421109566,1724421109566,,3,02_exam,5.95,2024-10-14T17:19:39Z
1724421109566,1724421109566,,3,02_exam,6.59,2024-10-19T19:38:10Z
1724421109566,1724421109566,,3,02_exam,5.49,2024-11-10T21:50:49Z
1724421109566,1724421109566,,3,02_exam,1.16,2024-12-09T17:43:12Z
1724421109566,1724421109566,,3,02_exam,4.55,2025-01-08T17:35:24Z
1724421110604,1724421110604,,3,02_exam,8.34,2024-10-14T16:16:27Z
1724421110604,1724421110604,,3,02_exam,4.9,2024-10-18T09:40:23Z
1724421110604,1724421110604,,3,02_exam,7.76,2024-10-30T20:40:48Z
1724421110604,1724421110604,,3,02_exam,8.91,2024-11-22T16:21:25Z
1724421110604,1724421110604,,3,02_exam,1.53,2024-12-21T07:58:29Z
1724421110604,1724421110604,,3,02_exam,5.81,2025-01-20T14:29:51Z
1724421117021,1724421117021,,1,02_exam,16.98,2024-12-10T17:43:50Z
1724421117021,1724421117021,,3,02_exam,5.94,2024-12-10T17:59:21Z
1724421117021,1724421117021,,3,02_exam,4.03,2024-12-11T15:50:16Z
1724421117021,1724421117021,,3,02_exam,4.11,2024-12-13T15:32:02Z
1724421117021,1724421117021,,3,02_exam,15.89,2024-12-18T11:50:18Z
1724421117021,1724421117021,,2,02_exam,12.8,2025-01-02T18:27:56Z
1724421117021,1724421117021,,3,02_exam,2.04,2025-01-18T09:31:59Z
1724421122979,1724421122979,,3,02_exam,7.81,2024-10-11T15:44:57Z
1724421122979,1724421122979,,3,02_exam,9.18,2024-10-14T15:52:24Z
1724421122979,1724421122979,,3,02_exam,7.99,2024-10-24T15:55:53Z
1724421122979,1724421122979,,3,02_exam,7.69,2024-11-17T20:38:04Z
1724421122979,1724421122979,,3,02_exam,3.73,2024-12-15T20:54:18Z
1724421122979,1724421122979,,3,02_exam,2.66,2025-01-14T18:26:40Z
1724421125194,1724421125194,,3,02_exam,5.09,2024-10-09T14:16:51Z
1724421125194,1724421125194,,3,02_exam,10.66,2024-10-13T10:01:45Z
1724421125194,1724421125194,,3,02_exam,10.9,2024-10-29T16:42:46Z
1724421125194,1724421125194,,3,02_exam,9.72,2024-11-27T16:27:47Z
1724421125194,1724421125194,,3,02_exam,6.72,2024-12-27T18:07:59Z
1724421125194,1724421125194,,3,02_exam,4.56,2025-01-25T08:17:26Z
1724421136866,1724421136866,,3,02_exam,24.77,2024-10-15T19:12:13Z
1724421136866,1724421136866,,3,02_exam,8.56,2024-10-18T09:05:41Z
1724421136866,1724421136866,,3,02_exam,7.19,2024-10-31T16:29:05Z
1724421136866,1724421136866,,3,02_exam,10.79,2024-11-28T15:58:53Z
1724421136866,1724421136866,,3,02_exam,11.21,2024-12-28T17:56:14Z
1724421139062,1724421139062,,3,02_exam,6.67,2024-10-11T15:55:23Z
1724421139062,1724421139062,,1,02_exam,1.99,2024-10-15T10:41:32Z
1724421139062,1724421139062,,3,02_exam,6.24,2024-10-15T10:59:35Z
1724421139062,1724421139062,,3,02_exam,8.21,2024-10-16T14:02:14Z
1724421139062,1724421139062,,3,02_exam,9.6,2024-10-19T19:59:28Z
1724421139062,1724421139062,,1,02_exam,11.78,2024-10-29T17:00:54Z
1724421139062,1724421139062,,3,02_exam,3.08,2024-10-29T17:19:35Z
1724421139062,1724421139062,,3,02_exam,5.68,2024-10-30T20:27:56Z
1724421139062,1724421139062,,3,02_exam,7.02,2024-11-01T20:36:50Z
1724421139062,1724421139062,,3,02_exam,4.6,2024-11-04T16:29:09Z
1724421139062,1724421139062,,3,02_exam,8.57,2024-11-09T21:24:03Z
1724421139062,1724421139062,,3,02_exam,4.98,2024-11-20T14:54:56Z
1724421139062,1724421139062,,3,02_exam,5.56,2024-12-11T16:10:07Z
1724421139062,1724421139062,,3,02_exam,8.66,2025-01-08T17:39:42Z
1724421140335,1724421140335,,3,02_exam,14.19,2024-10-07T15:39:26Z
1724421140335,1724421140335,,3,02_exam,11.71,2024-10-10T10:33:32Z
1724421140335,1724421140335,,3,02_exam,9.79,2024-10-21T13:54:34Z
1724421140335,1724421140335,,3,02_exam,26.23,2024-10-26T08:33:01Z
